account_age,no_follower,no_following,no_userfavourites,no_lists,no_tweets,no_retweets,no_hashtag,no_usermention,no_urls,no_char,no_digits,class
1109.0,0.0,64.0,0.0,0.0,66.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
1700.0,4.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,43.0,0.0,spammer
677.0,470.0,1529.0,204.0,2.0,17889.0,1.0,1.0,1.0,1.0,76.0,6.0,spammer
858.0,0.0,219.0,0.0,0.0,1111.0,0.0,0.0,0.0,1.0,29.0,0.0,spammer
1623.0,846.0,811.0,5609.0,6.0,39007.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
692.0,3.0,15.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
837.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,25.0,0.0,spammer
28.0,212.0,916.0,7.0,0.0,111.0,0.0,0.0,0.0,1.0,94.0,0.0,spammer
1533.0,0.0,2.0,0.0,0.0,66.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
820.0,0.0,0.0,0.0,0.0,323.0,0.0,0.0,0.0,1.0,47.0,1.0,spammer
245.0,135.0,225.0,1464.0,0.0,4708.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1015.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
1153.0,157.0,261.0,0.0,2.0,220.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
778.0,1.0,13.0,0.0,0.0,67.0,0.0,1.0,0.0,1.0,45.0,0.0,spammer
877.0,763.0,756.0,3522.0,2.0,28619.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1455.0,12.0,1999.0,0.0,1.0,157.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
1037.0,22.0,150.0,1.0,0.0,694.0,0.0,0.0,0.0,1.0,40.0,0.0,spammer
366.0,1.0,11.0,0.0,0.0,314.0,0.0,0.0,0.0,1.0,47.0,3.0,spammer
648.0,273.0,551.0,201.0,0.0,4455.0,0.0,2.0,0.0,1.0,70.0,2.0,spammer
1062.0,106.0,490.0,3.0,1.0,875.0,0.0,0.0,0.0,1.0,56.0,0.0,spammer
0.0,137.0,128.0,3.0,0.0,49.0,0.0,2.0,0.0,1.0,99.0,2.0,spammer
673.0,0.0,657.0,3.0,0.0,1205.0,0.0,0.0,0.0,1.0,29.0,0.0,spammer
725.0,429.0,364.0,1079.0,2.0,7548.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
165.0,103.0,97.0,0.0,0.0,990.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
181.0,1716.0,1442.0,110.0,0.0,2238.0,0.0,0.0,0.0,1.0,101.0,8.0,spammer
89.0,468.0,604.0,163.0,0.0,1276.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1068.0,658.0,619.0,1448.0,0.0,6135.0,0.0,0.0,0.0,1.0,59.0,3.0,spammer
1443.0,35.0,318.0,0.0,1.0,1124.0,0.0,0.0,0.0,1.0,35.0,4.0,spammer
1429.0,857.0,1005.0,7.0,14.0,7346.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1255.0,4447.0,4283.0,84.0,104.0,9828.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
1271.0,1892.0,1885.0,38045.0,1.0,23350.0,0.0,1.0,0.0,1.0,81.0,7.0,spammer
587.0,55.0,280.0,0.0,0.0,1471.0,0.0,0.0,0.0,1.0,45.0,0.0,spammer
842.0,1.0,360.0,0.0,0.0,122.0,0.0,0.0,0.0,1.0,27.0,2.0,spammer
816.0,10.0,18.0,2.0,0.0,452.0,0.0,0.0,0.0,1.0,38.0,1.0,spammer
573.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,1.0,24.0,0.0,spammer
1589.0,1272.0,1114.0,181.0,8.0,30949.0,0.0,1.0,5.0,1.0,88.0,1.0,spammer
842.0,1.0,360.0,0.0,0.0,123.0,0.0,0.0,0.0,1.0,45.0,0.0,spammer
262.0,55.0,89.0,18.0,0.0,1300.0,0.0,0.0,0.0,1.0,22.0,0.0,spammer
566.0,181.0,0.0,470.0,0.0,1358.0,0.0,0.0,0.0,1.0,60.0,4.0,spammer
1527.0,68.0,519.0,30.0,0.0,1677.0,0.0,0.0,0.0,1.0,36.0,4.0,spammer
893.0,1.0,2.0,0.0,0.0,345.0,0.0,0.0,0.0,1.0,27.0,0.0,spammer
368.0,1533.0,718.0,1237.0,2.0,15686.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1589.0,1272.0,1114.0,181.0,8.0,30950.0,0.0,1.0,5.0,1.0,83.0,3.0,spammer
919.0,20.0,225.0,0.0,1.0,462.0,0.0,0.0,0.0,1.0,61.0,3.0,spammer
706.0,385.0,591.0,328.0,2.0,6151.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
188.0,21.0,574.0,23.0,0.0,366.0,0.0,0.0,0.0,1.0,45.0,2.0,spammer
497.0,335.0,284.0,1252.0,0.0,8978.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
368.0,9.0,24.0,4.0,0.0,710.0,0.0,0.0,0.0,1.0,46.0,0.0,spammer
139.0,41.0,54.0,0.0,0.0,1098.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
105.0,1022.0,767.0,135.0,0.0,607.0,0.0,0.0,0.0,1.0,78.0,6.0,spammer
842.0,1.0,360.0,0.0,0.0,124.0,0.0,0.0,0.0,1.0,43.0,0.0,spammer
454.0,0.0,15.0,0.0,0.0,217.0,2.0,0.0,1.0,1.0,60.0,0.0,spammer
954.0,1.0,5.0,0.0,0.0,629.0,0.0,0.0,0.0,1.0,39.0,0.0,spammer
701.0,770.0,377.0,2018.0,0.0,35372.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
179.0,69.0,92.0,0.0,0.0,814.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
608.0,1.0,221.0,0.0,0.0,325.0,0.0,0.0,0.0,1.0,35.0,2.0,spammer
100.0,27.0,63.0,0.0,0.0,54.0,1.0,1.0,1.0,1.0,118.0,3.0,spammer
976.0,14.0,397.0,0.0,0.0,484.0,0.0,0.0,0.0,1.0,83.0,9.0,spammer
1257.0,2800.0,2450.0,10494.0,12.0,53281.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1271.0,1892.0,1885.0,38045.0,1.0,23351.0,0.0,1.0,1.0,1.0,74.0,0.0,spammer
1714.0,11.0,2002.0,0.0,2.0,321.0,0.0,0.0,0.0,1.0,30.0,0.0,spammer
644.0,0.0,449.0,0.0,0.0,332.0,0.0,0.0,0.0,1.0,21.0,0.0,spammer
819.0,5536.0,5536.0,269.0,10.0,26139.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
5.0,131.0,23.0,16.0,0.0,48.0,0.0,0.0,0.0,1.0,59.0,3.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8504.0,0.0,1.0,0.0,1.0,56.0,0.0,spammer
1569.0,2.0,18.0,0.0,0.0,315.0,0.0,0.0,0.0,1.0,46.0,0.0,spammer
690.0,1144.0,876.0,321.0,1.0,11356.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
451.0,1391.0,359.0,63.0,8.0,2181.0,2.0,0.0,1.0,1.0,34.0,3.0,spammer
704.0,21.0,69.0,1.0,0.0,103.0,0.0,0.0,0.0,1.0,49.0,6.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8505.0,0.0,1.0,0.0,1.0,81.0,2.0,spammer
1589.0,1272.0,1114.0,181.0,8.0,30951.0,0.0,1.0,1.0,1.0,98.0,2.0,spammer
324.0,439.0,341.0,1347.0,0.0,21559.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1081.0,1751.0,1489.0,12872.0,8.0,77335.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
533.0,0.0,1.0,0.0,0.0,378.0,0.0,0.0,0.0,1.0,27.0,0.0,spammer
139.0,52.0,69.0,0.0,0.0,1025.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
185.0,2147.0,1854.0,9649.0,7.0,3118.0,0.0,0.0,0.0,1.0,83.0,6.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8506.0,0.0,1.0,1.0,1.0,70.0,1.0,spammer
530.0,7.0,201.0,1.0,0.0,477.0,0.0,0.0,0.0,1.0,64.0,3.0,spammer
604.0,298.0,659.0,140.0,0.0,1293.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8507.0,0.0,1.0,0.0,1.0,82.0,6.0,spammer
1564.0,2339.0,2185.0,57.0,52.0,233316.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
437.0,1.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,1.0,35.0,0.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8508.0,0.0,1.0,0.0,1.0,80.0,4.0,spammer
635.0,11.0,49.0,0.0,0.0,375.0,0.0,0.0,0.0,1.0,66.0,4.0,spammer
134.0,1.0,168.0,0.0,0.0,358.0,0.0,0.0,0.0,1.0,15.0,0.0,spammer
934.0,9.0,1637.0,0.0,1.0,290.0,0.0,0.0,0.0,1.0,65.0,5.0,spammer
515.0,6083.0,1090.0,331.0,1.0,10757.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
171.0,152.0,143.0,0.0,0.0,1050.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
1261.0,1155.0,1750.0,1157.0,4.0,15771.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
950.0,0.0,2.0,0.0,0.0,306.0,0.0,0.0,0.0,1.0,30.0,0.0,spammer
138.0,50.0,59.0,0.0,0.0,1051.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
627.0,220.0,652.0,18.0,0.0,106.0,0.0,0.0,0.0,1.0,54.0,0.0,spammer
433.0,350.0,320.0,733.0,1.0,12034.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
276.0,286.0,351.0,762.0,1.0,7194.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1248.0,4.0,311.0,0.0,1.0,343.0,0.0,0.0,0.0,1.0,46.0,5.0,spammer
1315.0,0.0,5.0,0.0,0.0,332.0,0.0,0.0,0.0,1.0,30.0,2.0,spammer
1064.0,1.0,424.0,3.0,0.0,305.0,0.0,0.0,0.0,1.0,50.0,0.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8510.0,0.0,1.0,0.0,1.0,95.0,15.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8511.0,0.0,1.0,0.0,1.0,63.0,2.0,spammer
476.0,1563.0,1998.0,2884.0,3.0,16557.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1271.0,1892.0,1885.0,38045.0,1.0,23352.0,0.0,1.0,1.0,1.0,117.0,4.0,spammer
801.0,1.0,63.0,5.0,0.0,301.0,0.0,0.0,0.0,1.0,61.0,1.0,spammer
171.0,91.0,112.0,0.0,0.0,1060.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
844.0,3.0,221.0,2.0,0.0,294.0,0.0,0.0,0.0,1.0,73.0,0.0,spammer
420.0,422.0,415.0,522.0,0.0,8773.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1188.0,1.0,372.0,0.0,0.0,454.0,0.0,0.0,0.0,1.0,59.0,4.0,spammer
910.0,124.0,193.0,440.0,0.0,21323.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
43.0,7.0,60.0,78.0,0.0,379.0,0.0,0.0,0.0,1.0,44.0,4.0,spammer
1589.0,1272.0,1114.0,181.0,8.0,30952.0,0.0,1.0,1.0,1.0,70.0,1.0,spammer
439.0,706.0,842.0,500.0,1.0,7449.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
644.0,458.0,436.0,2509.0,1.0,6301.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8512.0,0.0,1.0,0.0,1.0,82.0,12.0,spammer
204.0,367.0,420.0,2541.0,0.0,12016.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1258.0,3.0,387.0,2.0,0.0,291.0,0.0,0.0,0.0,1.0,58.0,0.0,spammer
582.0,0.0,12.0,0.0,0.0,333.0,0.0,0.0,0.0,1.0,61.0,0.0,spammer
1315.0,0.0,5.0,0.0,0.0,333.0,0.0,0.0,0.0,1.0,60.0,0.0,spammer
180.0,171.0,149.0,0.0,0.0,1092.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
259.0,2.0,26.0,0.0,0.0,345.0,0.0,0.0,0.0,1.0,34.0,0.0,spammer
572.0,1.0,140.0,0.0,0.0,255.0,0.0,0.0,0.0,1.0,70.0,1.0,spammer
562.0,0.0,30.0,0.0,0.0,478.0,0.0,0.0,0.0,1.0,30.0,4.0,spammer
1643.0,3.0,196.0,0.0,0.0,335.0,0.0,0.0,0.0,1.0,37.0,1.0,spammer
1587.0,6.0,29.0,0.0,0.0,309.0,0.0,0.0,0.0,1.0,52.0,0.0,spammer
57.0,3.0,5.0,0.0,0.0,434.0,0.0,0.0,0.0,1.0,70.0,0.0,spammer
377.0,762.0,2002.0,7.0,3.0,4396.0,0.0,0.0,0.0,1.0,52.0,0.0,spammer
1271.0,1892.0,1885.0,38045.0,1.0,23353.0,0.0,1.0,1.0,1.0,107.0,1.0,spammer
691.0,1.0,127.0,0.0,0.0,210.0,0.0,0.0,0.0,1.0,51.0,1.0,spammer
1189.0,83.0,398.0,0.0,1.0,394.0,0.0,0.0,0.0,1.0,38.0,0.0,spammer
1374.0,1.0,223.0,0.0,0.0,299.0,0.0,0.0,0.0,1.0,29.0,0.0,spammer
1589.0,1272.0,1114.0,181.0,8.0,30953.0,0.0,1.0,1.0,1.0,115.0,4.0,spammer
0.0,2.0,184.0,6.0,0.0,50.0,485.0,3.0,1.0,1.0,118.0,0.0,spammer
673.0,0.0,657.0,3.0,0.0,1207.0,0.0,0.0,0.0,1.0,40.0,0.0,spammer
171.0,120.0,122.0,0.0,0.0,809.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
779.0,0.0,115.0,1.0,0.0,226.0,0.0,0.0,0.0,1.0,43.0,2.0,spammer
635.0,1003.0,1316.0,0.0,3.0,3601.0,0.0,0.0,0.0,1.0,16.0,4.0,spammer
306.0,0.0,16.0,0.0,0.0,319.0,0.0,0.0,0.0,1.0,24.0,2.0,spammer
1048.0,13.0,361.0,3.0,1.0,646.0,0.0,0.0,0.0,1.0,25.0,0.0,spammer
831.0,1.0,9.0,0.0,0.0,345.0,0.0,0.0,0.0,1.0,31.0,0.0,spammer
717.0,6.0,253.0,0.0,0.0,331.0,0.0,0.0,0.0,1.0,15.0,0.0,spammer
1589.0,1272.0,1114.0,181.0,8.0,30954.0,0.0,1.0,1.0,1.0,69.0,1.0,spammer
48.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,1.0,36.0,0.0,spammer
1130.0,0.0,119.0,1.0,0.0,178.0,0.0,0.0,0.0,1.0,52.0,1.0,spammer
165.0,77.0,97.0,0.0,0.0,848.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
905.0,0.0,133.0,0.0,0.0,221.0,0.0,0.0,0.0,1.0,30.0,0.0,spammer
1438.0,3.0,29.0,1.0,0.0,332.0,0.0,0.0,0.0,1.0,37.0,4.0,spammer
413.0,2.0,11.0,4.0,0.0,319.0,0.0,0.0,0.0,1.0,28.0,0.0,spammer
1576.0,1.0,213.0,0.0,0.0,306.0,0.0,0.0,0.0,1.0,52.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10837.0,0.0,2.0,0.0,1.0,69.0,0.0,spammer
400.0,1.0,4.0,0.0,0.0,354.0,0.0,0.0,0.0,1.0,38.0,0.0,spammer
1049.0,1.0,266.0,0.0,0.0,343.0,0.0,0.0,0.0,1.0,21.0,1.0,spammer
381.0,0.0,189.0,0.0,0.0,313.0,0.0,0.0,0.0,1.0,44.0,1.0,spammer
574.0,0.0,118.0,0.0,0.0,222.0,0.0,0.0,0.0,1.0,56.0,4.0,spammer
195.0,1444.0,469.0,152.0,1.0,10838.0,0.0,2.0,0.0,1.0,68.0,0.0,spammer
637.0,3136.0,2897.0,1828.0,50.0,202175.0,1.0,0.0,1.0,1.0,34.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10839.0,0.0,2.0,0.0,1.0,74.0,0.0,spammer
747.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,1.0,33.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10840.0,0.0,2.0,0.0,1.0,67.0,1.0,spammer
195.0,1444.0,469.0,152.0,1.0,10841.0,0.0,2.0,0.0,1.0,61.0,1.0,spammer
1326.0,7.0,813.0,0.0,0.0,153.0,0.0,0.0,0.0,1.0,65.0,8.0,spammer
1589.0,1272.0,1114.0,181.0,8.0,30955.0,0.0,1.0,1.0,1.0,103.0,1.0,spammer
165.0,86.0,114.0,0.0,0.0,999.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10842.0,0.0,2.0,0.0,1.0,65.0,1.0,spammer
952.0,0.0,12.0,0.0,0.0,310.0,0.0,0.0,0.0,1.0,37.0,0.0,spammer
835.0,44631.0,67.0,94.0,29.0,20370.0,0.0,0.0,0.0,1.0,93.0,17.0,spammer
723.0,2.0,209.0,0.0,0.0,311.0,0.0,0.0,0.0,1.0,35.0,0.0,spammer
127.0,0.0,141.0,0.0,0.0,206.0,0.0,0.0,0.0,1.0,82.0,9.0,spammer
375.0,1030.0,1115.0,1279.0,1.0,2445.0,0.0,0.0,0.0,1.0,52.0,0.0,spammer
304.0,1.0,387.0,0.0,0.0,330.0,0.0,0.0,0.0,1.0,30.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10843.0,0.0,2.0,0.0,1.0,63.0,2.0,spammer
327.0,4971.0,3463.0,0.0,5.0,21851.0,0.0,1.0,0.0,1.0,55.0,0.0,spammer
1184.0,1.0,373.0,1.0,0.0,319.0,0.0,0.0,0.0,1.0,36.0,5.0,spammer
561.0,4.0,92.0,0.0,0.0,338.0,0.0,0.0,0.0,1.0,59.0,0.0,spammer
1555.0,1.0,3.0,0.0,0.0,316.0,0.0,0.0,0.0,1.0,29.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10844.0,0.0,1.0,1.0,1.0,115.0,6.0,spammer
125.0,7.0,15.0,0.0,0.0,1290.0,0.0,0.0,0.0,1.0,50.0,0.0,spammer
649.0,0.0,238.0,0.0,0.0,1138.0,0.0,0.0,0.0,1.0,40.0,0.0,spammer
970.0,2680.0,720.0,1874.0,16.0,20219.0,0.0,0.0,1.0,1.0,81.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10845.0,0.0,1.0,0.0,1.0,86.0,5.0,spammer
11.0,184.0,425.0,0.0,0.0,5066.0,0.0,0.0,0.0,1.0,67.0,0.0,spammer
683.0,10184.0,9957.0,0.0,12.0,4007.0,0.0,0.0,0.0,1.0,48.0,1.0,spammer
195.0,1444.0,469.0,152.0,1.0,10846.0,0.0,1.0,1.0,1.0,111.0,6.0,spammer
11.0,184.0,425.0,0.0,0.0,5067.0,0.0,0.0,0.0,1.0,84.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10847.0,0.0,1.0,0.0,1.0,38.0,1.0,spammer
996.0,1.0,699.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,56.0,4.0,spammer
673.0,0.0,657.0,3.0,0.0,1208.0,0.0,0.0,0.0,1.0,14.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10848.0,0.0,1.0,0.0,1.0,76.0,4.0,spammer
784.0,1.0,251.0,0.0,0.0,322.0,0.0,0.0,0.0,1.0,51.0,0.0,spammer
11.0,184.0,425.0,0.0,0.0,5068.0,0.0,0.0,0.0,1.0,80.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10849.0,0.0,1.0,0.0,1.0,103.0,6.0,spammer
1276.0,6.0,33.0,1.0,2.0,353.0,0.0,0.0,0.0,1.0,19.0,0.0,spammer
1099.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,1.0,36.0,0.0,spammer
11.0,184.0,425.0,0.0,0.0,5069.0,0.0,0.0,0.0,1.0,71.0,2.0,spammer
1026.0,0.0,737.0,0.0,0.0,170.0,0.0,0.0,0.0,1.0,44.0,3.0,spammer
245.0,59.0,83.0,0.0,0.0,2875.0,0.0,2.0,0.0,1.0,117.0,3.0,spammer
1681.0,2.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,57.0,0.0,spammer
1307.0,11.0,32.0,13.0,1.0,61.0,0.0,1.0,0.0,1.0,38.0,0.0,spammer
824.0,1.0,51.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,45.0,0.0,spammer
771.0,2848.0,2371.0,1.0,15.0,177081.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
177.0,0.0,12.0,0.0,0.0,310.0,0.0,0.0,0.0,1.0,33.0,0.0,spammer
230.0,0.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
936.0,3.0,21.0,0.0,0.0,98.0,0.0,1.0,0.0,1.0,43.0,0.0,spammer
1432.0,34.0,329.0,0.0,0.0,847.0,0.0,0.0,0.0,1.0,69.0,0.0,spammer
11.0,184.0,425.0,0.0,0.0,5070.0,0.0,0.0,0.0,1.0,82.0,3.0,spammer
312.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
948.0,1.0,167.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
156.0,1.0,694.0,0.0,0.0,159.0,0.0,0.0,0.0,1.0,41.0,0.0,spammer
97.0,0.0,11.0,0.0,0.0,335.0,0.0,0.0,0.0,1.0,21.0,4.0,spammer
1598.0,1.0,2.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,39.0,0.0,spammer
11.0,184.0,425.0,0.0,0.0,5071.0,0.0,0.0,0.0,1.0,69.0,0.0,spammer
171.0,644.0,280.0,150.0,1.0,28187.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1682.0,2.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,30.0,0.0,spammer
592.0,5.0,165.0,16.0,0.0,118.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
621.0,0.0,1.0,0.0,0.0,185.0,0.0,1.0,0.0,1.0,52.0,11.0,spammer
927.0,1.0,10.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,19.0,0.0,spammer
557.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,67.0,0.0,spammer
1123.0,6.0,404.0,0.0,0.0,83.0,0.0,1.0,0.0,1.0,36.0,0.0,spammer
694.0,2.0,11.0,0.0,0.0,67.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
1017.0,0.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
289.0,569.0,1295.0,461.0,3.0,3069.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
463.0,0.0,11.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,39.0,0.0,spammer
504.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,44.0,0.0,spammer
471.0,0.0,21.0,0.0,0.0,83.0,0.0,1.0,0.0,1.0,33.0,0.0,spammer
962.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,1.0,44.0,0.0,spammer
757.0,0.0,1.0,0.0,0.0,86.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
449.0,1.0,287.0,0.0,0.0,1095.0,0.0,0.0,0.0,1.0,61.0,4.0,spammer
1307.0,31.0,3.0,0.0,2.0,123.0,0.0,1.0,0.0,1.0,34.0,5.0,spammer
677.0,3.0,3.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,44.0,0.0,spammer
911.0,0.0,110.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,33.0,0.0,spammer
1020.0,0.0,8.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,31.0,2.0,spammer
851.0,3.0,48.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
1168.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
873.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,36.0,0.0,spammer
726.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,42.0,0.0,spammer
1535.0,2.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,34.0,0.0,spammer
654.0,320.0,353.0,665.0,0.0,13407.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,spammer
102.0,1463.0,1300.0,10.0,1.0,8513.0,0.0,1.0,0.0,1.0,78.0,4.0,spammer
798.0,1.0,3.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,47.0,0.0,spammer
841.0,2.0,3.0,0.0,0.0,67.0,0.0,1.0,0.0,1.0,48.0,0.0,spammer
601.0,2.0,2.0,0.0,0.0,352.0,0.0,0.0,0.0,1.0,23.0,0.0,spammer
402.0,155.0,110.0,46.0,0.0,3021.0,0.0,2.0,0.0,1.0,66.0,2.0,spammer
11.0,184.0,425.0,0.0,0.0,5072.0,0.0,0.0,0.0,1.0,67.0,1.0,spammer
748.0,1.0,9.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,54.0,0.0,spammer
1077.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
1630.0,0.0,1.0,0.0,0.0,68.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
968.0,0.0,2.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
1271.0,1892.0,1885.0,38045.0,1.0,23354.0,0.0,1.0,1.0,1.0,93.0,2.0,spammer
563.0,0.0,214.0,0.0,0.0,571.0,0.0,0.0,0.0,1.0,45.0,2.0,spammer
573.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,51.0,0.0,spammer
497.0,6.0,22.0,2.0,0.0,66.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10850.0,0.0,2.0,0.0,1.0,55.0,0.0,spammer
880.0,0.0,3.0,0.0,0.0,208.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
176.0,153.0,94.0,200.0,0.0,3017.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
115.0,9.0,17.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,24.0,0.0,spammer
1048.0,1.0,58.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
1422.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,46.0,0.0,spammer
761.0,211.0,620.0,22.0,0.0,3755.0,2.0,0.0,2.0,1.0,104.0,3.0,spammer
866.0,5.0,8.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,40.0,0.0,spammer
84.0,1.0,380.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,34.0,2.0,spammer
102.0,1464.0,1301.0,10.0,1.0,8514.0,0.0,1.0,0.0,1.0,100.0,6.0,spammer
1681.0,2.0,1.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,39.0,2.0,spammer
723.0,1.0,261.0,0.0,0.0,1458.0,0.0,0.0,0.0,1.0,48.0,0.0,spammer
1307.0,11.0,32.0,13.0,1.0,62.0,0.0,1.0,0.0,1.0,30.0,4.0,spammer
